idMeal,strMeal,strMealAlternate,strCategory,strArea,strCountry,strInstructions,strMealThumb,strTags,strYoutube,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strIngredient16,strIngredient17,strIngredient18,strIngredient19,strIngredient20,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strMeasure16,strMeasure17,strMeasure18,strMeasure19,strMeasure20,strSource,strImageSource,strCreativeCommonsConfirmed,dateModified
53119,Tall Skoleboller,,Dessert,Norway,Norway,"▢
Heat the milk until it's lukewarm. Add the yeast and dissolve.
▢
Add the sugar, cardamom, vanilla, and about 2/3 of the flour.
▢
Mix the dough together either by hand or in a mixer with a dough hook, slowly adding the rest of the flour. You might need a bit more or less flour to form dough that isn't too sticky to knead. When the dough forms a nice ball, add the softened butter and continue to knead the dough for about ten minutes.
▢
Roll the dough into a cylinder and cut into six equal parts. Roll each piece into a round bun and set them in a greased muffin/cake tin. Cover and let rise until doubled in size (about an hour).",https://www.themealdb.com/images/media/meals/xihiu41762773169.jpg,,https://www.youtube.com/watch?v=3LvxDuZuPkU,Milk,Instant Yeast,Granulated Sugar,Cardamom,Vanilla Extract,Flour,Butter,Milk,Granulated Sugar,Egg Yolks,Cornstarch,vanilla pod,Powdered Sugar,Water,Shredded Coconut,,,,,,1 cup ,3 tsp,1-⅓ cups,1 tsp,1 teaspoon,2 1/4 cups,5 tblsp ,1 1/4 cup,1-⅓ cups,3,2 tblsp ,1,2 cups ,3  tablespoons,1 cup , , , , , ,https://scandinaviancookbook.com/skoleboller-school-buns-from-lille-betong/,,,2025-11-05 20:52:31
52909,Tarte Tatin,,Dessert,France,France,"Roll the pastry to a 3mm-thick round on a lightly floured surface and cut a 24cm circle, using a plate as a guide. Lightly prick all over with a fork, wrap in cling film on a baking sheet and freeze while preparing the apples.
Heat oven to 180C/160C fan/gas 4. Peel, quarter and core the apples. Put the sugar in a flameproof 20cm ceramic Tatin dish or a 20cm ovenproof heavy-based frying pan and place over a medium-high heat. Cook the sugar for 5-7 mins to a dark amber caramel syrup that’s starting to smoke, then turn off the heat and stir in the 60g diced chilled butter.
To assemble the Tarte Tatin, arrange the apple quarters very tightly in a circle around the edge of the dish first, rounded-side down, then fill in the middle in a similar fashion. Gently press with your hands to ensure there are no gaps. Brush the fruit with the melted butter.
Bake in the oven for 30 mins, then remove and place the disc of frozen puff pastry on top – it will quickly defrost. Tuck the edges down the inside of the dish and, with a knife, prick a few holes in the pastry to allow steam to escape. Bake for a further 40-45 mins until the pastry is golden brown and crisp.
Allow to cool to room temperature for 1 hr before running a knife around the edge of the dish and inverting it onto a large serving plate that is deep enough to contain the juices. Serve with crème fraîche or vanilla ice cream.",https://www.themealdb.com/images/media/meals/ryspuw1511786688.jpg,"Treat,Tart,Desert,DinnerParty",https://www.youtube.com/watch?v=8xDM8U6h9Pw,Puff Pastry,Plain Flour,Braeburn Apples,Caster Sugar,Butter,Creme Fraiche,,,,,,,,,,,,,,,300g,Dusting,6,100g ,85g,to serve,,,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/tarte-tatin,,,
52929,Timbits,,Dessert,Canadian,Canada,"Sift together dry ingredients.
Mix together wet ingredients and incorporate into dry. Stir until smooth.
Drop by teaspoonfuls(no bigger) into hot oil (365 degrees, no hotter), turning after a few moments until golden brown on all sides.
Remove and drain.
Roll in cinnamon sugar while still warm and serve.",https://www.themealdb.com/images/media/meals/txsupu1511815755.jpg,"Snack,Treat",https://www.youtube.com/watch?v=fFLn1h80AGQ,Flour,Sugar,Baking Powder,Salt,Egg,Milk,Oil,Oil,Icing Sugar,,,,,,,,,,,,2 cups ,1/3 cup,3 tsp,½ tsp,1 beaten,¾ cup,3 tbs,for frying,garnish,,,,,,,,,,,,http://www.geniuskitchen.com/recipe/drop-doughnuts-133877,,,
53391,Traditional Dutch rice tart (rijstevlaai),,Dessert,,Netherlands,"Heat the oven to 180°C. For the dough, mix flour and sugar in a bowl. Heat the 100 grams of milk to lukewarm and dissolve the yeast in it. Let stand for a while until it starts to bubble. Then add to the flour along with the coconut oil and mix into a smooth dough. Let rise for 30 minutes, covered, in a warm place.
Meanwhile, make the rice pudding by putting the rice with sugar, milk and vanilla extract in a saucepan. Add the cardamom, star anise and cinnamon. Bring to a boil and cook, stirring constantly. Take out the spices. In a small bowl, mix baking soda with lemon juice/apple vinegar. Stir well until baking soda is dissolved, then mix into the rice pudding.
Roll out the dough on a floured work surface (it is very sticky, but don’t stress it will be fine) and line the bottom and edges of a greased mold with it. Spread the rice pudding over the bottom and bake for about 25 to 30 minutes.",https://www.themealdb.com/images/media/meals/x8opo81777582259.jpg,,https://www.youtube.com/watch?v=Od8EjjvwN_Y,Flour,Coconut Oil,Vegetable Millk,Yeast,Sugar,Dessert Rice,Sugar,Vegetable Millk,Vanilla Extract,Cardamom,Star Anise,Cinnamon Stick,Baking Powder,Lemon Juice,,,,,,,200g,75g,100g ,10g,50g,150g,100g ,700g,1 tsp,2,2,1,1/2 tsp,1/2 tsp,,,,,,,https://insimoneskitchen.com/traditional-vegan-dutch-rice-tart-rijstevlaai/#recipe,,,2026-04-30 21:48:22
52892,Treacle Tart,,Dessert,British,United Kingdom,"First make the short crust pastry: measure the flour into a large bowl and rub in the butter with your fingertips until the mixture resembles fine breadcrumbs (alternatively, this can be done in a food processor). Add about three tablespoons of cold water and mix to a firm dough, wrap in cling film and chill in the fridge for about 20 minutes.
Preheat the oven to 200C/400F/Gas 6 and put a heavy baking tray in the oven to heat up. Grease a deep 18cm/7in loose-bottomed fluted flan tin with butter.
Remove about 150g/5½oz of pastry from the main ball and set aside for the lattice top.
Roll the rest of the pastry out thinly on a lightly floured work surface and line the prepared flan tin with the pastry.
Prick the base with a fork, to stop the base rising up during baking.
Place the reserved pastry for the lattice top on cling film and roll out thinly. Egg wash the pastry and set aside to chill in the fridge (the cling film makes it easier to move about). Do not cut into strips at this stage. Do not egg wash the strips once they are on the tart as it will drip into the treacle mixture.
To make the filling, heat the syrup gently in a large pan but do not boil.
Once melted, add the breadcrumbs, lemon juice and zest to the syrup. (You can add less lemon if you would prefer less citrus taste.) If the mixture looks runny, add a few more breadcrumbs.
Pour the syrup mixture into the lined tin and level the surface.
Remove the reserved pastry from the fridge and cut into long strips, 1cm/½in wide. Make sure they are all longer than the edges of the tart tin.
Egg wash the edge of the pastry in the tin, and start to make the woven laying lattice pattern over the mixture, leave the strips hanging over the edge of the tin.
Once the lattice is in place, use the tin edge to cut off the strips by pressing down with your hands, creating a neat finish.
Bake on the pre-heated baking tray in the hot oven for about 10 minutes until the pastry has started to colour, and then reduce the oven temperature to 180C/350F/Gas 4. If at this stage the lattice seems to be getting too dark brown, cover the tart with tin foil.
Bake for a further 25-30 minutes until the pastry is golden-brown and the filling set.
Remove the tart from the oven and leave to firm up in the tin. Serve warm or cold.",https://www.themealdb.com/images/media/meals/wprvrw1511641295.jpg,Tart,https://www.youtube.com/watch?v=YMmgKCNcqwI,Plain Flour,Butter,Golden Syrup,Breadcrumbs,Lemons,Eggs,,,,,,,,,,,,,,,250g,135g,400g,150g,Zest of 2,1 beaten,,,,,,,,,,,,,,,https://www.bbc.co.uk/food/recipes/mary_berrys_treacle_tart_28524,,,
52970,Tunisian Orange Cake,,Dessert,Tunisian,Tunisia,"Preheat oven to 190 C / Gas 5. Grease a 23cm round springform tin.
Cut off the hard bits from the top and bottom of the orange. Slice the orange and remove all seeds. Puree the orange with its peel in a food processor. Add one third of the sugar and the olive oil and continue to mix until well combined.
Sieve together flour and baking powder.
Beat the eggs and the remaining sugar with an electric hand mixer for at least five minutes until very fluffy. Fold in half of the flour mixture, then the orange and the vanilla, then fold in the remaining flour. Mix well but not for too long.
Pour cake mixture into prepared tin and smooth out. Bake in preheated oven for 20 minutes. Reduce the oven temperature to 160 C / Gas 2 and bake again for 30 minutes Bake until the cake is golden brown and a skewer comes out clean. Cool on a wire cake rack.",https://www.themealdb.com/images/media/meals/y4jpgq1560459207.jpg,,https://www.youtube.com/watch?v=rCUxg866Ea4,Orange,Caster Sugar,Olive Oil,Flour,Baking Powder,Eggs,Vanilla Extract,,,,,,,,,,,,,,1 large,300g,75 ml ,280g,1 tbs,4 large,2 tsp, , , , , , , , , , , , , ,http://allrecipes.co.uk/recipe/16067/tunisian-orange-cake.aspx,,,
53321,Vanilla alfajores,,Dessert,Uruguayan,Uruguay,"For the sandwich cookie cream the soft butter for about a minute, then add the sugar and cream for another two minutes. Incorporate the egg fully before mixing in the egg yolk. Once everything is nicely combined, add all remaining ingredients and mix one more time. Form dough into a ball and wrap in plastic wrap. Chill for at least half an hour or overnight.

2
Preheat oven to 180 degrees Celsius and line two baking sheets with parchment paper.

3
Divide dough in half, put one back in the fridge and roll out the other thickly on a lightly floured surface. Cut out cookies with either the bottom of a glass or a cookie cutter around 6cm in diameter. Repeat with all the dough.

4
Bake for about 8-10min, the cookies will look very pale. Let cool off before filling half with each a teaspoon of dulce de leche. Place other half of cookies on top and roll the sides of each cookie in the coconut flakes (it helps if the dulce de leche was pressed down to the sides of the cookie). Enjoy.",https://www.themealdb.com/images/media/meals/3wnyvh1764373818.jpg,,https://www.youtube.com/watch?v=9MncGG2cH_g,Dulce de leche,Coconut Flakes,Butter,Sugar,Egg,Egg Yolks,Cornstarch,All purpose flour,Baking Powder,Vanilla Extract,Dulce de leche,Coconut Flakes,,,,,,,,,150g,50g,100g ,100g ,1,1,200g,100g ,1 tsp,1 tsp,150g,50g, , , , , , , , ,https://jennyisbaking.com/2019/05/17/classic-alfajores-from-uruguay/#recipe,,,2025-11-28 23:48:18
53062,Walnut Roll Gužvara,,Dessert,Croatian,Croatia,"Mix all the ingredients for the dough together and knead well. Cover the dough and put to rise until doubled in size which should take about 2 hours. Knock back the dough and knead lightly.

Divide the dough into two equal pieces; roll each piece into an oblong about 12 inches by 8 inches. Mix the filling ingredients together and divide between the dough, spreading over each piece. Roll up the oblongs as tightly as possible to give two 12 inch sausages. Place these side by side, touching each other, on a greased baking sheet. Cover and leave to rise for about 40 minutes. Heat oven to 200ºC (425ºF). Bake for 30-35 minutes until well risen and golden brown. Bread should sound hollow when the base is tapped.

Remove from oven and brush the hot bread top with milk. Sift with a generous covering of icing sugar.",https://www.themealdb.com/images/media/meals/u9l7k81628771647.jpg,Nutty,https://www.youtube.com/watch?v=Q_akngSJVrQ,Flour,Caster Sugar,Yeast,Salt,Milk,Eggs,Butter,Walnuts,Butter,Brown Sugar,Cinnamon,Milk,Icing Sugar,,,,,,,,450g,55g,2 parts ,1/2 tsp,6 oz ,2 Beaten ,30g,140g,85g,85g,1 tsp ,To Glaze,To Glaze, , , , , , , ,https://www.visit-croatia.co.uk/croatian-cuisine/croatian-recipes/,,,
53271,"Walnut, date & honey cake",,Dessert,Turkish,Turkey,"step 1
Preheat the oven to 160C/Gas 3/fan oven 140C. Line the base and long sides of a 900g/2lb loaf tin with greaseproof paper, buttering the tin and paper.

step 2
Tip the flour, cinnamon, butter, sugar, 2 tablespoons of the honey and the eggs into a large mixing bowl. Mash the bananas and chop the dates (kitchen scissors are easiest for this) and add to the bowl. Beat the mixture for 2-3 minutes, using a wooden spoon or hand-held mixer, until well blended.

step 3
Spoon into the prepared tin and level the top. Scatter the walnut pieces over. Bake for 1 hour, then lightly press the top – it will feel firm if cooked. If not, bake for a further 10 minutes.

step 4
Cool for 15 minutes, then lift out of the tin using the paper. When cold, drizzle the remaining honey over. Cut into thick slices.",https://www.themealdb.com/images/media/meals/towo9c1763814590.jpg,,https://www.youtube.com/watch?v=ivR-YRcQk08,Self-raising Flour,Ground Cinnamon,Butter,Muscovado Sugar,Clear Honey,Egg,Banana,Stoned Dates,Walnuts,,,,,,,,,,,,225g,1/2 teaspoon,175g,100g ,3  tablespoons,2 Beaten ,2 medium,100g ,50g, , , , , , , , , , , ,https://www.bbcgoodfood.com/recipes/walnut-date-honey-cake,,,2025-11-22 12:27:52
52917,White chocolate creme brulee,,Dessert,France,France,"Heat the cream, chocolate and vanilla pod in a pan until the chocolate has melted. Take off the heat and allow to infuse for 10 mins, scraping the pod seeds into the cream. If using the vanilla extract, add straight away. Heat oven to 160C/fan 140C/gas 3.
Beat yolks and sugar until pale. stir in the chocolate cream. Strain into a jug and pour into ramekins. Place in a deep roasting tray and pour boiling water halfway up the sides. Bake for 15-20 mins until just set with a wobbly centre. Chill in the fridge for at least 4 hrs.
To serve, sprinkle some sugar on top of the brûlées and caramelise with a blowtorch or briefly under a hot grill. Leave caramel to harden, then serve.",https://www.themealdb.com/images/media/meals/uryqru1511798039.jpg,"Desert,DinnerParty,Pudding",https://www.youtube.com/watch?v=LmJ0lsPLHDc,Double Cream,White Chocolate Chips,Vanilla,Egg Yolks,Caster Sugar,Caster Sugar,,,,,,,,,,,,,,,568ml,100g ,Pod of,6,2 tbs,Top,,,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/2540/white-chocolate-crme-brle,,,
53394,Zeeuwse bolussen,,Dessert,,Netherlands,"Place the dried yeast, milk and sugar in the bowl of your food processor. Mix and let stand for a few minutes until it begins to foam.
Then add the flour, egg, butter, salt, 1 tsp of cinnamon and cardamom and process until smooth.
Form the dough into a ball, cover the bowl and let it rise for 1 hour or until it has doubled in size.
Mix the caster sugar with 1 tablespoon of cinnamon, pour over the dough and roll it in.
Form 10 equal balls (about 75 grams each) and let them “sweat” for a while. The sugar will dissolve a little. When you roll them again later, the rest of the dough will absorb the sugar better.
Then roll the ball into a strand about 35-40 centimeters long while rolling through the powdered sugar.
Fold the strand around one end and tuck the other end under the bolus. Push something between the roll to secure the end.
Place on a baking sheet lined with a baking sheet, cover with plastic wrap and let them rise for ½-1 hour.
Meanwhile, preheat the oven to 250 degrees Celsius/480 Fahrenheit top and bottom heat
Bake the Zeeland Boluses for about 8 minutes until done. Be careful – if you bake them too long, they will get dry and you will want something sticky 😉 .
Let them cool out of the oven for 1 minute, then turn them over and let them cool further (on a wire rack if necessary). Enjoy!",https://www.themealdb.com/images/media/meals/qawvoy1777627952.jpg,,https://www.youtube.com/watch?v=ypXGr9NdMZU,Yeast,Milk,Sugar,Flour,Egg,Unsalted Butter,Salt,Cinnamon,Cardamom,Brown Sugar,Brown Sugar,,,,,,,,,,10g,200ml,25g,400g,1 medium,75g,1 tsp,1 tablespoon,1 tablespoon,75g,250g,,,,,,,,,,https://ineveskitchen.com/zeeuwse-bolussen/#wp-recipe-maker-single-recipe,,,2026-05-01 10:30:21
